T,pp #1,,,,ppdot #1,,,ppddot #1,,pp #2,,,,ppdot #2,,,ppddot #2,,pp #3,,,,ppdot #3,,,ppddot #3,,pp #4,,,,ppdot #4,,,ppddot #4,,pp #5,,,,ppdot #5,,,ppddot #5,,pp #6,,,,ppdot #6,,,ppddot #6,,pp #7,,,,ppdot #7,,,ppddot #7,,pp #8,,,,ppdot #8,,,ppddot #8,,pp #9,,,,ppdot #9,,,ppddot #9,,pp #10,,,,ppdot #10,,,ppddot #10,,pp #11,,,,ppdot #11,,,ppddot #11,,pp #12,,,,ppdot #12,,,ppddot #12,,pp #13,,,,ppdot #13,,,ppddot #13,,pp #14,,,,ppdot #14,,,ppddot #14,,pp #15,,,,ppdot #15,,,ppddot #15,,pp #16,,,,ppdot #16,,,ppddot #16,,pp #17,,,,ppdot #17,,,ppddot #17,,pp #18,,,,ppdot #18,,,ppddot #18,,pp #19,,,,ppdot #19,,,ppddot #19,,pp #20,,,,ppdot #20,,,ppddot #20,,pp #21,,,,ppdot #21,,,ppddot #21,,pp #22,,,,ppdot #22,,,ppddot #22,,pp #23,,,,ppdot #23,,,ppddot #23,,
0.390000,28.094198,5.209023,-0.233675,0.592081,84.282594,10.418045,-0.233675,168.565189,10.418045,-47.001602,3.811418,-0.701285,-0.749305,-141.004807,7.622836,-0.701285,-282.009615,7.622836,42.197653,-2.473573,-2.583746,0.782134,126.592959,-4.947146,-2.583746,253.185918,-4.947146,82.004748,-30.389884,4.101646,3.098321,246.014245,-60.779768,4.101646,492.028491,-60.779768,-168.303087,-12.720919,1.048397,0.427151,-504.909260,-25.441837,1.048397,-1009.818520,-25.441837,-179.250450,14.015174,17.471655,3.703424,-537.751350,28.030348,17.471655,-1075.502700,28.030348,24.384178,14.763355,-0.457258,-0.079029,73.152535,29.526709,-0.457258,146.305070,29.526709,170.502293,29.229803,0.133843,0.040657,511.506880,58.459607,0.133843,1023.013759,58.459607,-233.096120,0.246263,1.103276,0.468421,-699.288359,0.492527,1.103276,-1398.576719,0.492527,-666.021044,40.021594,6.599508,0.443894,-1998.063133,80.043189,6.599508,-3996.126265,80.043189,410.626280,-0.388290,-4.138580,3.470210,1231.878840,-0.776581,-4.138580,2463.757680,-0.776581,134.732475,-0.735470,-0.844583,3.033318,404.197426,-1.470940,-0.844583,808.394852,-1.470940,-272.976542,29.814710,2.515904,-4.035172,-818.929625,59.629420,2.515904,-1637.859249,59.629420,-77.260752,-8.254287,-0.015201,2.197410,-231.782255,-16.508574,-0.015201,-463.564511,-16.508574,193.150807,119.503678,-11.649147,-0.164651,579.452422,239.007356,-11.649147,1158.904844,239.007356,-664.059627,14.893622,6.587613,2.385185,-1992.178880,29.787245,6.587613,-3984.357760,29.787245,944.449503,-250.260075,10.272870,1.810101,2833.348509,-500.520150,10.272870,5666.697017,-500.520150,-448.316137,57.901786,-4.166114,1.742529,-1344.948411,115.803572,-4.166114,-2689.896823,115.803572,-45.151984,-8.761154,-0.117522,0.311639,-135.455951,-17.522308,-0.117522,-270.911902,-17.522308,-24.148422,1.338773,0.238337,-0.077828,-72.445266,2.677547,0.238337,-144.890531,2.677547,-106.564830,-7.563823,-0.231367,0.008339,-319.694489,-15.127647,-0.231367,-639.388977,-15.127647,-7.540552,-4.534849,-0.929545,0.114211,-22.621656,-9.069697,-0.929545,-45.243311,-9.069697,-63.400840,-3.074388,-0.475441,0.651924,-190.202519,-6.148777,-0.475441,-380.405038,-6.148777,
0.393333,16.759483,5.489965,-0.198012,0.591361,50.278450,10.979929,-0.198012,100.556899,10.979929,-46.182214,3.341402,-0.677442,-0.751602,-138.546642,6.682804,-0.677442,-277.093284,6.682804,36.894819,-2.051596,-2.598829,0.773495,110.684457,-4.103193,-2.598829,221.368914,-4.103193,99.432531,-29.569836,3.901780,3.111659,298.297592,-59.139673,3.901780,596.595183,-59.139673,-172.714323,-14.403949,0.957981,0.430498,-518.142970,-28.807899,0.957981,-1036.285940,-28.807899,-167.805732,12.222670,17.559114,3.761812,-503.417197,24.445339,17.559114,-1006.834393,24.445339,8.217968,15.007196,-0.358023,-0.080388,24.653903,30.014393,-0.358023,49.307806,30.014393,113.209561,30.934826,0.334392,0.041435,339.628684,61.869652,0.334392,679.257368,61.869652,-222.934629,-2.084698,1.097148,0.472092,-668.803886,-4.169396,1.097148,-1337.607772,-4.169396,-612.657417,33.361384,6.844118,0.466312,-1837.972250,66.722768,6.844118,-3675.944501,66.722768,393.021655,3.717972,-4.127482,3.456425,1179.064965,7.435945,-4.127482,2358.129929,7.435945,134.555671,0.611855,-0.844995,3.030500,403.667012,1.223710,-0.844995,807.334025,1.223710,-282.841215,27.084944,2.705569,-4.026464,-848.523645,54.169889,2.705569,-1697.047290,54.169889,-60.872148,-9.026894,-0.072805,2.197265,-182.616444,-18.053789,-0.072805,-365.232888,-18.053789,117.219565,121.435186,-10.846017,-0.202146,351.658696,242.870372,-10.846017,703.317393,242.870372,-644.391215,8.253026,6.664768,2.407285,-1933.173645,16.506052,6.664768,-3866.347290,16.506052,1294.177566,-240.815580,8.635951,1.841598,3882.532699,-481.631159,8.635951,7765.065398,-481.631159,-529.186524,53.418624,-3.795046,1.729269,-1587.559571,106.837249,-3.795046,-3175.119142,106.837249,-47.327453,-9.212674,-0.177435,0.311148,-141.982358,-18.425348,-0.177435,-283.964715,-18.425348,-25.575578,1.097289,0.246458,-0.077019,-76.726735,2.194578,0.246458,-153.453470,2.194578,-87.104306,-8.629472,-0.285344,0.007480,-261.312919,-17.258943,-0.285344,-522.625838,-17.258943,7.336389,-4.610254,-0.960029,0.111062,22.009167,-9.220508,-0.960029,44.018333,-9.220508,-64.623811,-3.708397,-0.498050,0.650302,-193.871434,-7.416794,-0.498050,-387.742867,-7.416794,
0.396667,6.199199,5.657559,-0.160853,0.590762,18.597598,11.315119,-0.160853,37.195195,11.315119,-45.231673,2.879580,-0.656706,-0.753825,-135.695020,5.759160,-0.656706,-271.390040,5.759160,32.226386,-1.682648,-2.611277,0.764811,96.679159,-3.365297,-2.611277,193.358318,-3.365297,122.016445,-28.575511,3.707962,3.124340,366.049335,-57.151022,3.707962,732.098670,-57.151022,-171.951959,-16.131093,0.856198,0.433525,-515.855878,-32.262185,0.856198,-1031.711756,-32.262185,-159.887456,10.544612,17.635005,3.820472,-479.662367,21.089225,17.635005,-959.324733,21.089225,-2.327839,15.089376,-0.257701,-0.081414,-6.983517,30.178752,-0.257701,-13.967033,30.178752,49.584303,32.066922,0.544398,0.042897,148.752910,64.133844,0.544398,297.505820,64.133844,-224.407513,-4.314044,1.075819,0.475718,-673.222538,-8.628088,1.075819,-1346.445076,-8.628088,-570.054022,27.234810,7.046105,0.489474,-1710.162065,54.469620,7.046105,-3420.324130,54.469620,384.242800,7.648189,-4.089594,3.442723,1152.728401,15.296378,-4.089594,2305.456802,15.296378,139.300480,1.957412,-0.836431,3.027695,417.901441,3.914823,-0.836431,835.802883,3.914823,-303.122814,24.256532,2.876707,-4.017155,-909.368443,48.513064,2.876707,-1818.736885,48.513064,-35.884768,-9.635616,-0.135013,2.196919,-107.654305,-19.271232,-0.135013,-215.308610,-19.271232,80.111791,122.607382,-10.032542,-0.236946,240.335372,245.214763,-10.032542,480.670745,245.214763,-569.527600,1.809114,6.698309,2.429568,-1708.582799,3.618228,6.698309,-3417.165598,3.618228,1455.821731,-227.873804,7.073653,1.867757,4367.465194,-455.747608,7.073653,8734.930388,-455.747608,-554.973927,48.126759,-3.456561,1.717193,-1664.921780,96.253518,-3.456561,-3329.843560,96.253518,-41.402187,-9.685948,-0.240430,0.310453,-124.206562,-19.371897,-0.240430,-248.413124,-19.371897,-26.602225,0.841533,0.252920,-0.076186,-79.806676,1.683067,0.252920,-159.613351,1.683067,-67.759798,-9.500515,-0.345777,0.006430,-203.279393,-19.001029,-0.345777,-406.558786,-19.001029,23.542387,-4.536890,-0.990519,0.107810,70.627161,-9.073781,-0.990519,141.254323,-9.073781,-68.696877,-4.354635,-0.524927,0.648598,-206.090632,-8.709270,-0.524927,-412.181265,-8.709270,
0.400000,-3.969562,5.719551,-0.122930,0.590289,-11.908686,11.439103,-0.122930,-23.817372,11.439103,-43.712297,2.427263,-0.639016,-0.755983,-131.136890,4.854526,-0.639016,-262.273779,4.854526,27.476036,-1.360384,-2.621420,0.756089,82.428107,-2.720769,-2.621420,164.856214,-2.720769,145.873202,-27.355347,3.521526,3.136387,437.619605,-54.710693,3.521526,875.239209,-54.710693,-167.707868,-17.850612,0.742925,0.436194,-503.123604,-35.701224,0.742925,-1006.247209,-35.701224,-150.871945,8.945738,17.699973,3.879366,-452.615836,17.891476,17.699973,-905.231671,17.891476,-8.574658,15.066098,-0.157183,-0.082106,-25.723973,30.132195,-0.157183,-51.447946,30.132195,-10.528139,32.562765,0.759830,0.045070,-31.584418,65.125530,0.759830,-63.168836,65.125530,-222.508366,-6.558119,1.039579,0.479248,-667.525098,-13.116239,1.039579,-1335.050196,-13.116239,-516.205122,21.534270,7.208669,0.513242,-1548.615366,43.068539,7.208669,-3097.230732,43.068539,374.227401,11.490617,-4.025798,3.429190,1122.682204,22.981234,-4.025798,2245.364407,22.981234,142.660183,3.350416,-0.818738,3.024934,427.980550,6.700833,-0.818738,855.961100,6.700833,-323.671429,21.225304,3.028313,-4.007308,-971.014286,42.450608,3.028313,-1942.028573,42.450608,-3.194677,-9.994464,-0.200446,2.196361,-9.584032,-19.988927,-0.200446,-19.168065,-19.988927,23.559834,123.408500,-9.212489,-0.269023,70.679503,246.816999,-9.212489,141.359006,246.816999,-474.599167,-3.886162,6.691385,2.451895,-1423.797501,-7.772324,6.691385,-2847.595002,-7.772324,1484.973811,-213.315587,5.603021,1.888858,4454.921434,-426.631174,5.603021,8909.842869,-426.631174,-537.054089,42.577020,-3.154215,1.706185,-1611.162267,85.154040,-3.154215,-3222.324533,85.154040,-33.030318,-10.099970,-0.306383,0.309542,-99.090954,-20.199941,-0.306383,-198.181908,-20.199941,-27.153085,0.575511,0.257644,-0.075335,-81.459255,1.151022,0.257644,-162.918510,1.151022,-52.407194,-10.178113,-0.411373,0.005169,-157.221583,-20.356225,-0.411373,-314.443166,-20.356225,38.591252,-4.301466,-1.019981,0.104459,115.773757,-8.602933,-1.019981,231.547514,-8.602933,-77.247628,-5.041604,-0.556248,0.646798,-231.742883,-10.083207,-0.556248,-463.485766,-10.083207,
0.403333,-14.102229,5.679856,-0.084932,0.589943,-42.306688,11.359711,-0.084932,-84.613375,11.359711,-41.604301,1.990140,-0.624292,-0.758088,-124.812903,3.980280,-0.624292,-249.625806,3.980280,22.750561,-1.085624,-2.629574,0.747337,68.251683,-2.171248,-2.629574,136.503366,-2.171248,168.736402,-25.896615,3.344019,3.147826,506.209207,-51.793229,3.344019,1012.418414,-51.793229,-161.968371,-19.527691,0.618331,0.438465,-485.905112,-39.055382,0.618331,-971.810225,-39.055382,-139.657003,7.437018,17.754582,3.938460,-418.971009,14.874037,17.754582,-837.942018,14.874037,-5.804977,14.980351,-0.057028,-0.082463,-17.414931,29.960702,-0.057028,-34.829862,29.960702,-70.505688,32.457483,0.976564,0.047964,-211.517065,64.914967,0.976564,-423.034130,64.914967,-225.069781,-8.783203,0.988441,0.482632,-675.209342,-17.566406,0.988441,-1350.418684,-17.566406,-469.108592,16.372218,7.335024,0.537492,-1407.325777,32.744437,7.335024,-2814.651553,32.744437,371.724382,15.232891,-3.936720,3.415912,1115.173145,30.465782,-3.936720,2230.346290,30.465782,147.576279,4.777018,-0.791647,3.022247,442.728838,9.554037,-0.791647,885.457676,9.554037,-341.116609,17.988590,3.159026,-3.996990,-1023.349827,35.977180,3.159026,-2046.699654,35.977180,16.115296,-10.026410,-0.267183,2.195582,48.345889,-20.052821,-0.267183,96.691779,-20.052821,25.511656,123.644098,-8.388980,-0.298359,76.534967,247.288196,-8.388980,153.069933,247.288196,-397.904775,-8.632154,6.649657,2.474139,-1193.714326,-17.264307,6.649657,-2387.428651,-17.264307,1399.035628,-198.465849,4.230417,1.905220,4197.106884,-396.931697,4.230417,8394.213769,-396.931697,-507.223271,37.206479,-2.888270,1.696124,-1521.669813,74.412958,-2.888270,-3043.339626,74.412958,-24.999989,-10.430273,-0.374817,0.308408,-74.999966,-20.860547,-0.374817,-149.999931,-20.860547,-27.377489,0.303980,0.260575,-0.074471,-82.132466,0.607960,0.260575,-164.264932,0.607960,-41.956490,-10.702185,-0.480974,0.003683,-125.869470,-21.404369,-0.480974,-251.738940,-21.404369,52.219132,-3.915554,-1.047371,0.101013,156.657395,-7.831108,-1.047371,313.314790,-7.831108,-87.764401,-5.814080,-0.592434,0.644885,-263.293204,-11.628160,-0.592434,-526.586408,-11.628160,
0.406667,-21.683458,5.538833,-0.047536,0.589722,-65.050374,11.077667,-0.047536,-130.100747,11.077667,-39.377579,1.574097,-0.612411,-0.760148,-118.132738,3.148194,-0.612411,-236.265476,3.148194,18.945775,-0.858118,-2.636053,0.738561,56.837326,-1.716237,-2.636053,113.674651,-1.716237,193.769089,-24.209251,3.177000,3.158692,581.307267,-48.418501,3.177000,1162.614534,-48.418501,-150.200904,-21.147375,0.482748,0.440304,-450.602713,-42.294749,0.482748,-901.205426,-42.294749,-134.983685,6.040448,17.799507,3.997720,-404.951055,12.080897,17.799507,-809.902111,12.080897,-9.631352,14.922301,0.042647,-0.082486,-28.894055,29.844603,0.042647,-57.788110,29.844603,-121.720343,31.752427,1.190597,0.051577,-365.161029,63.504853,1.190597,-730.322059,63.504853,-217.635443,-11.033901,0.922384,0.485821,-652.906330,-22.067801,0.922384,-1305.812660,-22.067801,-408.823253,11.681132,7.428535,0.562106,-1226.469759,23.362265,7.428535,-2452.939518,23.362265,359.748641,18.950135,-3.822777,3.402973,1079.245924,37.900269,-3.822777,2158.491848,37.900269,147.753424,6.252781,-0.754881,3.019667,443.260272,12.505562,-0.754881,886.520543,12.505562,-344.549654,14.577424,3.267580,-3.986272,-1033.648963,29.154847,3.267580,-2067.297926,29.154847,25.923221,-9.865257,-0.333488,2.194580,77.769663,-19.730515,-0.333488,155.539327,-19.730515,1.048869,123.899214,-7.563836,-0.324947,3.146608,247.798429,-7.563836,6.293217,247.798429,-327.776330,-12.611201,6.578846,2.496194,-983.328991,-25.222403,6.578846,-1966.657981,-25.222403,1318.320541,-184.475492,2.953946,1.917168,3954.961623,-368.950985,2.953946,7909.923246,-368.950985,-463.554674,32.134246,-2.657134,1.686891,-1390.664023,64.268493,-2.657134,-2781.328046,64.268493,-12.486626,-10.680273,-0.445186,0.307041,-37.459879,-21.360547,-0.445186,-74.919759,-21.360547,-27.565073,0.030205,0.261689,-0.073600,-82.695220,0.060411,0.261689,-165.390440,0.060411,-32.010994,-11.121749,-0.553720,0.001959,-96.032981,-22.243499,-0.553720,-192.065963,-22.243499,65.175944,-3.393363,-1.071734,0.097480,195.527833,-6.786725,-1.071734,391.055665,-6.786725,-99.951237,-6.691724,-0.634120,0.642842,-299.853710,-13.383448,-0.634120,-599.707420,-13.383448,
0.410000,-28.360030,5.321999,-0.011333,0.589625,-85.080090,10.643998,-0.011333,-170.160180,10.643998,-37.602905,1.180321,-0.603229,-0.762174,-112.808715,2.360643,-0.603229,-225.617430,2.360643,16.108579,-0.668661,-2.641142,0.729765,48.325737,-1.337321,-2.641142,96.651474,-1.337321,214.505379,-22.271560,3.022064,3.169020,643.516137,-44.543119,3.022064,1287.032274,-44.543119,-138.397625,-22.649384,0.336758,0.441672,-415.192875,-45.298767,0.336758,-830.385750,-45.298767,-132.942291,4.690611,17.835277,4.057113,-398.826873,9.381223,17.835277,-797.653745,9.381223,-5.919308,14.825988,0.141808,-0.082179,-17.757925,29.651976,0.141808,-35.515851,29.651976,-167.576094,30.535223,1.398223,0.055894,-502.728282,61.070446,1.398223,-1005.456564,61.070446,-207.868984,-13.210255,0.841570,0.488765,-623.606953,-26.420510,0.841570,-1247.213907,-26.420510,-351.616617,7.592900,7.492782,0.586983,-1054.849850,15.185800,7.492782,-2109.699701,15.185800,351.848857,22.547621,-3.684451,3.390454,1055.546572,45.095242,-3.684451,2111.093144,45.095242,143.897262,7.730315,-0.708270,3.017226,431.691786,15.460631,-0.708270,863.383572,15.460631,-341.814079,11.131927,3.353278,-3.975231,-1025.442238,22.263854,3.353278,-2050.884476,22.263854,27.460689,-9.606025,-0.398393,2.193360,82.382066,-19.212050,-0.398393,164.764131,-19.212050,-10.202533,123.909703,-6.737806,-0.348784,-30.607598,247.819406,-6.737806,-61.215197,247.819406,-278.696470,-15.888965,6.483846,2.517971,-836.089410,-31.777930,6.483846,-1672.178820,-31.777930,1216.830850,-171.292287,1.768053,1.925013,3650.492549,-342.584574,1.768053,7300.985097,-342.584574,-430.786851,27.498700,-2.458358,1.678374,-1292.360552,54.997399,-2.458358,-2584.721104,54.997399,-2.281460,-10.805140,-0.516804,0.305438,-6.844379,-21.610279,-0.516804,-13.688759,-21.610279,-28.380864,-0.245445,0.260972,-0.072728,-85.142593,-0.490891,0.260972,-170.285185,-0.490891,-23.584135,-11.441859,-0.628932,-0.000011,-70.752405,-22.883719,-0.628932,-141.504809,-22.883719,77.587644,-2.741603,-1.092184,0.093872,232.762932,-5.483206,-1.092184,465.525864,-5.483206,-110.163284,-7.691236,-0.682063,0.640650,-330.489852,-15.382473,-0.682063,-660.979704,-15.382473,
0.413333,-32.939004,5.038399,0.023201,0.589645,-98.817013,10.076797,0.023201,-197.634026,10.076797,-36.429928,0.804292,-0.596614,-0.764173,-109.289783,1.608585,-0.596614,-218.579567,1.608585,13.227476,-0.507575,-2.645063,0.720954,39.682429,-1.015150,-2.645063,79.364858,-1.015150,237.993145,-20.126506,2.880737,3.178854,713.979434,-40.253012,2.880737,1427.958868,-40.253012,-117.515528,-24.033360,0.181149,0.442538,-352.546584,-48.066720,0.181149,-705.093168,-48.066720,-134.963115,3.361189,17.862117,4.116612,-404.889345,6.722377,17.862117,-809.778691,6.722377,-11.745049,14.766795,0.240451,-0.081542,-35.235148,29.533590,0.240451,-70.470295,29.533590,-201.589930,28.859462,1.596205,0.060888,-604.769790,57.718924,1.596205,-1209.539581,57.718924,-191.527864,-15.288945,0.746573,0.491416,-574.583593,-30.577890,0.746573,-1149.167186,-30.577890,-285.160527,4.076734,7.531680,0.612030,-855.481580,8.153467,7.531680,-1710.963161,8.153467,335.858913,26.066110,-3.522405,3.378436,1007.576740,52.132219,-3.522405,2015.153480,52.132219,134.466123,9.169288,-0.651938,3.014956,403.398369,18.338576,-0.651938,806.796739,18.338576,-329.438612,7.713786,3.416097,-3.963943,-988.315836,15.427573,3.416097,-1976.631671,15.427573,22.562984,-9.331418,-0.461517,2.191926,67.688952,-18.662837,-0.461517,135.377905,-18.662837,-31.976270,123.807678,-5.912082,-0.369866,-95.928810,247.615356,-5.912082,-191.857620,247.615356,-240.472003,-18.675929,6.368629,2.539397,-721.416009,-37.351859,6.368629,-1442.832018,-37.351859,1101.221498,-159.123978,0.666665,1.929049,3303.664493,-318.247957,0.666665,6607.328986,-318.247957,-396.272420,23.190831,-2.289393,1.670469,-1188.817260,46.381662,-2.289393,-2377.634521,46.381662,17.390895,-10.827954,-0.588914,0.303596,52.172685,-21.655908,-0.588914,104.345371,-21.655908,-29.553185,-0.529254,0.258390,-0.071862,-88.659556,-1.058508,0.258390,-177.319113,-1.058508,-14.273552,-11.677701,-0.705998,-0.002236,-42.820656,-23.355402,-0.705998,-85.641313,-23.355402,90.529594,-1.965727,-1.107875,0.090204,271.588782,-3.931453,-1.107875,543.177563,-3.931453,-123.461678,-8.792869,-0.737010,0.638287,-370.385035,-17.585738,-0.737010,-740.770070,-17.585738,
0.416667,-36.776597,4.709009,0.055693,0.589777,-110.329791,9.418017,0.055693,-220.659583,9.418017,-33.827256,0.439993,-0.592466,-0.766154,-101.481769,0.879986,-0.592466,-202.963538,0.879986,10.856208,-0.375300,-2.648006,0.712132,32.568625,-0.750600,-2.648006,65.137251,-0.750600,258.937358,-17.746574,2.754493,3.188242,776.812074,-35.493149,2.754493,1553.624148,-35.493149,-98.766776,-25.208515,0.017010,0.442870,-296.300329,-50.417030,0.017010,-592.600658,-50.417030,-141.416915,2.011557,17.880026,4.176184,-424.250744,4.023115,17.880026,-848.501488,4.023115,-12.361857,14.649344,0.338505,-0.080576,-37.085572,29.298689,0.338505,-74.171144,29.298689,-234.482312,26.843563,1.781882,0.066522,-703.446936,53.687126,1.781882,-1406.893872,53.687126,-170.980558,-17.204224,0.638262,0.493727,-512.941673,-34.408447,0.638262,-1025.883346,-34.408447,-222.036677,1.225128,7.549353,0.637170,-666.110031,2.450257,7.549353,-1332.220063,2.450257,321.862201,29.424699,-3.337436,3.366997,965.586604,58.849398,-3.337436,1931.173207,58.849398,127.458640,10.513949,-0.586328,3.012890,382.375920,21.027898,-0.586328,764.751840,21.027898,-313.856221,4.419400,3.456541,-3.952482,-941.568662,8.838800,3.456541,-1883.137323,8.838800,8.751073,-9.105788,-0.522975,2.190285,26.253218,-18.211577,-0.522975,52.506436,-18.211577,-56.658012,123.487915,-5.087763,-0.388199,-169.974036,246.975830,-5.087763,-339.948073,246.975830,-214.771359,-21.080650,6.236107,2.560409,-644.314076,-42.161299,6.236107,-1288.628153,-42.161299,996.764155,-148.111763,-0.357454,1.929543,2990.292466,-296.223527,-0.357454,5980.584931,-296.223527,-358.484223,19.228107,-2.147996,1.663081,-1075.452669,38.456214,-2.147996,-2150.905338,38.456214,31.839840,-10.654045,-0.660521,0.301513,95.519520,-21.308091,-0.660521,191.039041,-21.308091,-31.015014,-0.824786,0.253876,-0.071008,-93.045041,-1.649572,0.253876,-186.090082,-1.649572,-2.768054,-11.820436,-0.784325,-0.004719,-8.304163,-23.640873,-0.784325,-16.608325,-23.640873,102.995406,-1.060431,-1.117962,0.086493,308.986218,-2.120861,-1.117962,617.972436,-2.120861,-130.418638,-10.027486,-0.799744,0.635728,-391.255915,-20.054972,-0.799744,-782.511830,-20.054972,
0.420000,-37.853428,4.341243,0.085860,0.590014,-113.560284,8.682485,0.085860,-227.120568,8.682485,-30.895141,0.101720,-0.590661,-0.768125,-92.685423,0.203441,-0.590661,-185.370847,0.203441,9.278180,-0.266738,-2.650146,0.703302,27.834539,-0.533476,-2.650146,55.669077,-0.533476,276.726526,-15.157201,2.644814,3.197236,830.179577,-30.314402,2.644814,1660.359154,-30.314402,-78.295761,-26.196183,-0.154339,0.442643,-234.887283,-52.392366,-0.154339,-469.774565,-52.392366,-149.479522,0.597388,17.888722,4.235801,-448.438567,1.194777,17.888722,-896.877135,1.194777,-14.933157,14.525726,0.435755,-0.079286,-44.799472,29.051451,0.435755,-89.598943,29.051451,-261.285367,24.498740,1.953023,0.072751,-783.856102,48.997480,1.953023,-1567.712205,48.997480,-150.756522,-18.914029,0.517868,0.495657,-452.269565,-37.828058,0.517868,-904.539130,-37.828058,-157.172157,-0.995238,7.550119,0.662340,-471.516470,-1.990477,7.550119,-943.032940,-1.990477,303.527245,32.643321,-3.130542,3.356211,910.581735,65.286642,-3.130542,1821.163470,65.286642,121.056405,11.788536,-0.511986,3.011057,363.169215,23.577071,-0.511986,726.338430,23.577071,-297.279515,1.280838,3.475541,-3.940923,-891.838544,2.561676,3.475541,-1783.677089,2.561676,-12.069444,-9.018278,-0.583388,2.188441,-36.208332,-18.036555,-0.583388,-72.416663,-18.036555,-96.649303,122.921335,-4.266399,-0.403788,-289.947908,245.842670,-4.266399,-579.895816,245.842670,-201.250044,-23.228363,6.088411,2.580954,-603.750132,-46.456726,6.088411,-1207.500264,-46.456726,915.529520,-138.144122,-1.311640,1.926743,2746.588560,-276.288244,-1.311640,5493.177120,-276.288244,-308.318666,15.643265,-2.031758,1.656121,-924.955998,31.286529,-2.031758,-1849.911997,31.286529,40.619353,-10.335647,-0.730486,0.299194,121.858059,-20.671294,-0.730486,243.716119,-20.671294,-31.894985,-1.134936,0.247344,-0.070172,-95.684955,-2.269872,0.247344,-191.369910,-2.269872,1.363191,-11.848117,-0.863220,-0.007465,4.089572,-23.696234,-0.863220,8.179143,-23.696234,108.065604,-0.030477,-1.121598,0.082758,324.196812,-0.060953,-1.121598,648.393623,-0.060953,-135.337834,-11.331672,-0.870941,0.632946,-406.013501,-22.663345,-0.870941,-812.027001,-22.663345,
